transaction_datetime,category,account,amount,currency,note
2022-07-10 00:00:00,機維,One,-450.00,TWD,燃料稅
2022-07-10 00:00:00,增肥,One,-205.00,TWD,麥噹噹
2022-07-10 00:00:00,增肥,Two,-173.00,TWD,711
2022-07-11 00:00:00,增肥,One,-28.00,TWD,711
2022-07-11 00:00:00,增肥,One,-135.00,TWD,中餐
2022-07-11 00:00:00,增肥,One,-45.00,TWD,可不可紅茶
2022-07-11 00:00:00,增肥,Two,-70.00,TWD,鶴茶樓
2022-07-11 00:00:00,增肥,One,-110.00,TWD,山東小館
2022-07-11 00:00:00,苦口,One,-50.00,TWD,牙醫
2022-07-11 08:18:31,保險,One,-2848.00,TWD,
2022-07-12 00:00:00,增肥,One,-28.00,TWD,711
2022-07-12 00:00:00,增肥,One,-135.00,TWD,中餐
2022-07-12 00:00:00,增肥,One,-35.00,TWD,可不可紅茶
2022-07-12 00:00:00,增肥,Two,-70.00,TWD,酪梨牛奶
2022-07-12 00:00:00,熊仔,One,-90.00,TWD,
2022-07-12 00:00:00,增肥,Two,-210.00,TWD,雞肉飯
2022-07-12 00:00:00,增肥,Two,-50.00,TWD,麻糬冰
2022-07-12 00:00:00,熊仔,One,-3000.00,TWD,Embers
2022-07-12 00:00:00,該死,One,-33.00,TWD,跑跑卡丁車
2022-07-13 00:00:00,增肥,One,-28.00,TWD,711
2022-07-13 00:00:00,增肥,One,-25.00,TWD,711
2022-07-13 00:00:00,增肥,One,-100.00,TWD,中餐
2022-07-13 00:00:00,增肥,Two,-375.00,TWD,雞湯牛肉麵
2022-07-13 00:00:00,五金,One,-90.00,TWD,iCloud
2022-07-14 00:00:00,增肥,One,-35.00,TWD,可不可紅茶
2022-07-14 00:00:00,增肥,One,-90.00,TWD,四海遊龍
2022-07-14 00:00:00,增肥,Two,-55.00,TWD,50嵐
2022-07-14 00:00:00,增肥,One,-120.00,TWD,Uber Eats
2022-07-14 20:35:43,機啪,One,-20.00,TWD,
2022-07-14 20:57:55,增肥,Two,-150.00,TWD,小林麵館
2022-07-14 20:58:10,增肥,Two,-75.00,TWD,雞排
2022-07-15 00:00:00,增肥,One,-28.00,TWD,711
2022-07-15 00:00:00,增肥,One,-135.00,TWD,中餐
2022-07-15 00:00:00,增肥,One,-25.00,TWD,711
2022-07-15 00:00:00,增肥,Two,-60.00,TWD,約翰紅茶
2022-07-15 00:00:00,增肥,Two,-570.00,TWD,滇味廚房
2022-07-15 00:00:00,補給,Two,500.00,TWD,From Kryptonite
2022-07-16 00:00:00,熊仔,One,-3446.65,TWD,秦味館
2022-07-16 00:00:00,增肥,One,-689.33,TWD,秦味館
2022-07-16 00:00:00,機暖,One,-234.00,TWD,
2022-07-16 00:00:00,增肥,One,-65.00,TWD,50嵐
2022-07-16 00:00:00,增肥,One,-205.00,TWD,麥噹噹
2022-07-17 00:00:00,增肥,One,-160.00,TWD,麥登登
2022-07-17 00:00:00,一起,One,-5.00,TWD,
2022-07-17 00:00:00,一起,One,-10.00,TWD,
2022-07-17 00:00:00,一起,One,-7.00,TWD,
2022-07-17 00:00:00,增肥,One,-65.00,TWD,50嵐
2022-07-17 00:00:00,屋伯,One,-90.00,TWD,
2022-07-17 00:00:00,增肥,Two,-335.00,TWD,一沐日
2022-07-17 00:00:00,熊仔,One,-4128.00,TWD,Embers
2022-07-18 00:00:00,增肥,One,-135.00,TWD,中餐
2022-07-18 00:00:00,增肥,One,-25.00,TWD,711
2022-07-18 00:00:00,增肥,One,-90.00,TWD,八方雲集
2022-07-19 00:00:00,增肥,One,-135.00,TWD,中餐
2022-07-19 00:00:00,增肥,One,-55.00,TWD,可不可紅茶
2022-07-19 00:00:00,增肥,Two,-366.00,TWD,全聯
2022-07-19 00:00:00,該死,One,-170.00,TWD,跑跑卡丁車
2022-07-20 00:00:00,講話,One,-337.00,TWD,
2022-07-20 00:00:00,講話,One,-188.00,TWD,
2022-07-20 00:00:00,增肥,Two,-60.00,TWD,萬波
2022-07-20 00:00:00,增肥,One,-160.00,TWD,中餐
2022-07-20 00:00:00,增肥,Two,-380.00,TWD,南川麵館
2022-07-21 00:00:00,機啪,One,-19.00,TWD,
2022-07-21 00:00:00,增肥,Two,-863.00,TWD,鼎泰豐
2022-07-21 00:00:00,增肥,One,-135.00,TWD,中餐
2022-07-21 00:00:00,增肥,Two,-25.00,TWD,711
2022-07-22 00:00:00,汽暖,Two,-894.00,TWD,
2022-07-22 00:00:00,屋伯,One,-157.00,TWD,
2022-07-22 00:00:00,增肥,One,-120.00,TWD,中餐
2022-07-22 00:00:00,增肥,One,-182.00,TWD,麥噹噹
2022-07-22 00:00:00,屋伯,One,-200.00,TWD,
2022-07-23 00:00:00,汽啪,Two,-38.00,TWD,
2022-07-23 00:00:00,增肥,One,-150.00,TWD,麥登登
2022-07-23 00:00:00,增肥,One,-380.00,TWD,漢堡
2022-07-23 00:00:00,一起,One,-5.00,TWD,
2022-07-24 00:00:00,汽啪,Two,-114.00,TWD,
2022-07-24 00:00:00,增肥,One,-195.00,TWD,麥登登
2022-07-24 00:00:00,增肥,One,-240.00,TWD,鹹酥雞
2022-07-25 00:00:00,汽啪,Two,-20.00,TWD,
2022-07-25 00:00:00,增肥,One,-244.00,TWD,麥噹噹
2022-07-25 00:00:00,增肥,Two,-50.00,TWD,快樂QQ球
2022-07-25 00:00:00,增肥,One,-165.00,TWD,十巷咖喱
2022-07-26 00:00:00,寶包,One,-208.00,TWD,Uber
2022-07-26 00:00:00,增肥,One,-135.00,TWD,
2022-07-26 00:00:00,增肥,One,-45.00,TWD,可不可紅茶
2022-07-26 00:00:00,增肥,Two,-415.00,TWD,酸辣粉
2022-07-27 00:00:00,增肥,One,-140.00,TWD,中餐
2022-07-27 00:00:00,苦口,One,-200.00,TWD,鼻子
2022-07-27 00:00:00,增肥,Two,-70.00,TWD,炒空心菜
2022-07-27 00:00:00,增肥,Two,-70.00,TWD,鶴茶樓
2022-07-27 00:00:00,補給,Two,70.00,TWD,From Kryptonite
2022-07-27 00:00:00,增肥,Two,-70.00,TWD,麻辣豆腐
2022-07-28 00:00:00,增肥,Two,-28.00,TWD,711
2022-07-28 00:00:00,增肥,Two,-897.00,TWD,雞湯大叔
2022-07-28 00:00:00,機維,One,-350.00,TWD,離合器拉桿
2022-07-29 00:00:00,增肥,One,-135.00,TWD,中餐
2022-07-29 00:00:00,增肥,One,-55.00,TWD,可不可紅茶
2022-07-30 00:00:00,增肥,Two,-311.00,TWD,早餐
2022-07-30 00:00:00,增肥,Two,-165.00,TWD,Starbucks
2022-07-30 00:00:00,機啪,One,-20.00,TWD,
2022-07-30 00:00:00,增肥,Two,-220.00,TWD,鹹酥雞
2022-07-30 00:00:00,增肥,Two,-195.00,TWD,麥噹噹
2022-07-30 00:00:00,賭博,台股,185.00,TWD,
2022-07-30 19:44:11,機暖,One,-234.00,TWD,
2022-07-31 00:00:00,五金,Two,-100.00,TWD,肥料
2022-07-31 00:00:00,增肥,Two,-139.00,TWD,芒果
2022-07-31 00:00:00,增肥,Two,-228.00,TWD,豐盛號
2022-07-31 00:00:00,補給,Two,7000.00,TWD,From Kryptonite 20220809
2022-07-31 13:50:53,薪資,One,79965.00,TWD,
2022-07-31 20:17:02,增肥,Two,-130.00,TWD,龜記
2022-07-31 20:19:38,增肥,One,-155.00,TWD,八方雲集
2022-07-31 21:38:38,增肥,Two,-30.00,TWD,711
2022-08-01 00:00:00,增肥,One,-135.00,TWD,中餐
2022-08-01 00:00:00,增肥,One,-45.00,TWD,可不可紅茶
2022-08-01 00:00:00,增肥,Two,-290.00,TWD,河粉
2022-08-01 00:00:00,帳單,借錢,-2177.00,TWD,年度調帳
2022-08-01 00:00:00,賭博,虛幣,-10001.00,TWD,年度調帳
2022-08-01 00:00:00,賭博,美股,-1659.62,USD,年度調帳
2022-08-01 00:00:00,帳單,One,-2230.00,TWD,年度調帳
2022-08-02 00:00:00,孝親,One,-5000.00,TWD,
2022-08-02 00:00:00,五金,One,-199.00,TWD,雨傘
2022-08-02 00:00:00,屋伯,One,-195.00,TWD,
2022-08-02 00:00:00,增肥,One,-35.00,TWD,可不可紅茶
2022-08-02 00:00:00,增肥,One,-135.00,TWD,中餐
2022-08-02 00:00:00,增肥,Two,-345.00,TWD,黃記魯肉飯
2022-08-02 00:00:00,增肥,Two,-65.00,TWD,50嵐
2022-08-02 00:00:00,增肥,One,-69.00,TWD,全聯
2022-08-03 00:00:00,增肥,One,-110.00,TWD,中餐
2022-08-03 00:00:00,增肥,One,-80.00,TWD,珍煮丹
2022-08-03 00:00:00,增肥,One,-70.00,TWD,迷客夏
2022-08-03 00:00:00,增肥,One,-260.00,TWD,師園鹹酥雞
2022-08-04 00:00:00,增肥,One,-135.00,TWD,中餐
2022-08-04 00:00:00,增肥,One,-1485.00,TWD,Rialta
2022-08-04 00:00:00,增肥,One,-91.00,TWD,豆花
2022-08-05 00:00:00,增肥,Two,-230.00,TWD,麥噹噹
2022-08-05 00:00:00,增肥,Two,-500.00,TWD,沙丘
2022-08-05 00:00:00,增肥,Two,-480.00,TWD,重熙老麵
2022-08-05 00:00:00,補給,Two,480.00,TWD,From Kryptonite
2022-08-05 00:00:00,遮羞,One,-300.00,TWD,剪頭髮
2022-08-05 00:00:00,霧狀,One,-1000.00,TWD,煙彈芯
2022-08-05 00:00:00,增肥,Two,-50.00,TWD,快樂QQ球
2022-08-05 00:00:00,增肥,One,-60.00,TWD,鶴茶樓
2022-08-06 00:00:00,增肥,Two,-158.00,TWD,富盛號
2022-08-06 00:00:00,增肥,Two,-60.00,TWD,迷客夏
2022-08-06 00:00:00,增肥,Two,-135.00,TWD,馬桶清潔劑
2022-08-06 00:00:00,增肥,Two,-29.00,TWD,711
2022-08-06 00:00:00,增肥,Two,-801.00,TWD,全聯
2022-08-06 00:00:00,增肥,Two,-352.00,TWD,水果
2022-08-08 00:00:00,增肥,One,-260.00,TWD,麥噹噹
2022-08-08 00:00:00,增肥,One,-748.25,TWD,瓦城
2022-08-08 00:00:00,孝親,One,-2244.75,TWD,瓦城
2022-08-09 00:00:00,增肥,One,-217.00,TWD,麥噹噹
2022-08-09 00:00:00,增肥,Two,-60.00,TWD,鶴茶樓
2022-08-09 00:00:00,增肥,Two,-220.00,TWD,小林麵館
2022-08-09 00:00:00,增肥,Two,-110.00,TWD,鹹水雞
2022-08-09 23:16:08,熊仔,One,-750.00,TWD,秘密
2022-08-10 11:34:16,機維,One,-2711.00,TWD,富邦產險
2022-08-10 19:04:22,增肥,One,-170.00,TWD,中餐
2022-08-10 20:02:57,增肥,One,-165.00,TWD,十巷咖喱
2022-08-10 20:06:03,增肥,Two,-50.00,TWD,快樂QQ球
2022-08-10 20:08:00,增肥,Two,-45.00,TWD,可不可紅茶
2022-08-11 00:00:00,增肥,One,-120.00,TWD,中餐
2022-08-11 00:00:00,增肥,One,-180.00,TWD,河粉
2022-08-11 06:00:00,保險,One,-2868.00,TWD,
2022-08-11 08:18:31,保險,One,-2848.00,TWD,
2022-08-12 00:00:00,增肥,One,-195.00,TWD,麥登登
2022-08-12 00:00:00,增肥,Two,-50.00,TWD,青蛙ㄉㄨㄞ奶
2022-08-12 00:00:00,寶包,One,-700.00,TWD,士林夜市衣服
2022-08-12 00:00:00,增肥,Two,-55.00,TWD,臭豆腐
2022-08-12 00:03:36,增肥,One,-33.00,TWD,跑跑卡丁車
2022-08-13 00:00:00,增肥,Two,-186.00,TWD,麥噹噹
2022-08-13 00:00:00,增肥,Two,-40.00,TWD,結冰水
2022-08-13 00:00:00,汽暖,Two,-917.00,TWD,
2022-08-13 00:00:00,五金,One,-90.00,TWD,iCloud
2022-08-14 00:00:00,汽啪,Two,-76.00,TWD,
2022-08-14 00:00:00,汽車,One,-149.00,TWD,後照鏡
2022-08-14 00:00:00,借過,Two,-400.00,TWD,
2022-08-14 00:00:00,機暖,One,-244.00,TWD,
2022-08-14 00:00:00,該死,Two,-3982.00,TWD,露營
2022-08-14 00:00:00,增肥,One,-35.00,TWD,711
2022-08-14 00:00:00,遮羞,One,-673.00,TWD,Lativ襪子
2022-08-14 00:00:00,增肥,Two,-67.00,TWD,711
2022-08-14 00:00:00,增肥,One,-120.00,TWD,Uber Eats
2022-08-15 00:00:00,增肥,One,-120.00,TWD,中餐
2022-08-15 00:00:00,增肥,One,-60.00,TWD,飲料
2022-08-15 00:00:00,該死,Two,-3470.00,TWD,露營
2022-08-15 00:00:00,五金,Two,-764.00,TWD,土&其他園藝用品
2022-08-16 11:32:26,增肥,One,-135.00,TWD,中餐
2022-08-16 11:33:49,增肥,One,-45.00,TWD,可不可紅茶
2022-08-16 19:36:58,增肥,Two,-50.00,TWD,快樂QQ球
2022-08-16 19:37:14,增肥,Two,-60.00,TWD,鶴茶樓
2022-08-17 00:00:00,豆漿,One,-230.00,TWD,冰棒
2022-08-17 00:00:00,增肥,One,-120.00,TWD,中餐
2022-08-17 00:00:00,增肥,Two,-128.00,TWD,711
2022-08-18 00:00:00,增肥,Two,-208.00,TWD,全聯
2022-08-18 00:00:00,增肥,One,-130.00,TWD,中餐
2022-08-18 00:00:00,增肥,Two,-65.00,TWD,50嵐
2022-08-19 00:00:00,增肥,One,-244.00,TWD,麥噹噹
2022-08-19 00:00:00,增肥,One,-1000.00,TWD,Another
2022-08-19 00:00:00,屋伯,One,-120.00,TWD,
2022-08-20 00:00:00,一起,One,-20.00,TWD,
2022-08-20 00:00:00,增肥,Two,-70.00,TWD,抿茶
2022-08-20 00:00:00,增肥,Two,-310.00,TWD,Taco
2022-08-20 00:00:00,增肥,Two,-29.00,TWD,711
2022-08-20 00:00:00,增肥,Two,-361.00,TWD,全聯
2022-08-20 00:00:00,五金,One,-230.00,TWD,水瓶
2022-08-20 00:00:00,寶包,One,-900.00,TWD,中山飾品
2022-08-20 00:00:00,頭暈,Two,-2310.00,TWD,喝酒
2022-08-20 00:00:00,屋伯,One,-120.00,TWD,
2022-08-21 00:00:00,增肥,Two,-556.00,TWD,石二鍋
2022-08-21 00:00:00,一起,One,-30.00,TWD,
2022-08-21 00:00:00,增肥,Two,-64.00,TWD,711
2022-08-21 00:00:00,增肥,Two,-120.00,TWD,鹹水雞
2022-08-21 00:00:00,增肥,Two,-45.00,TWD,可不可紅茶
2022-08-22 00:00:00,增肥,One,-135.00,TWD,中餐
2022-08-22 00:00:00,增肥,Two,-110.00,TWD,米粉湯
2022-08-22 00:00:00,增肥,Two,-187.00,TWD,八方雲集
2022-08-23 00:00:00,增肥,One,-135.00,TWD,中餐
2022-08-23 00:00:00,增肥,Two,-300.00,TWD,萬芳冰室
2022-08-23 00:00:00,五金,Two,-675.00,TWD,康是美
2022-08-23 00:00:00,增肥,Two,-60.00,TWD,鶴茶樓
2022-08-24 00:00:00,增肥,One,-163.00,TWD,麥噹噹
2022-08-24 00:00:00,增肥,One,-135.00,TWD,中餐
2022-08-24 00:00:00,機啪,One,-54.00,TWD,
2022-08-24 00:00:00,講話,One,-525.00,TWD,
2022-08-25 00:00:00,增肥,One,-81.00,TWD,四海遊龍
2022-08-25 00:00:00,增肥,Two,-300.00,TWD,晚餐
2022-08-26 00:00:00,增肥,One,-185.00,TWD,麥登登
2022-08-26 00:00:00,增肥,Two,-330.00,TWD,麥噹噹
2022-08-26 00:00:00,該死,One,-33.00,TWD,跑跑卡丁車
2022-08-27 00:00:00,增肥,One,-74.00,TWD,711
2022-08-27 00:00:00,增肥,One,-120.00,TWD,木瓜牛奶
2022-08-27 00:00:00,增肥,One,-150.00,TWD,羊肉麵線
2022-08-27 00:00:00,機啪,One,-85.00,TWD,
2022-08-27 00:00:00,該死,One,-500.00,TWD,衝浪板
2022-08-27 00:00:00,增肥,One,-65.00,TWD,50嵐
2022-08-27 00:00:00,增肥,One,-300.00,TWD,剪頭髮
2022-08-27 00:00:00,增肥,One,-446.00,TWD,燒烤
2022-08-27 00:00:00,一起,One,-15.00,TWD,
2022-08-28 00:00:00,增肥,One,-170.00,TWD,麥登登
2022-08-28 18:52:16,豆漿,One,-167.00,TWD,牛奶
2022-08-29 11:32:36,增肥,One,-135.00,TWD,中餐
2022-08-29 18:57:02,增肥,Two,-120.00,TWD,約翰紅茶
2022-08-29 19:12:27,機暖,One,-225.00,TWD,
2022-08-30 00:00:00,增肥,One,-165.00,TWD,十巷咖喱
2022-08-30 00:00:00,賭博,台股,185.00,TWD,
2022-08-30 11:29:09,增肥,One,-135.00,TWD,中餐
2022-08-30 15:00:11,寶包,One,-285.00,TWD,硬咖啡
2022-08-30 19:03:28,增肥,One,-65.00,TWD,茶湯會
2022-08-31 00:00:00,薪資,One,78759.00,TWD,
2022-08-31 00:00:00,增肥,One,-77.00,TWD,珍煮丹
2022-08-31 00:00:00,增肥,Two,-70.00,TWD,麻古
2022-08-31 00:00:00,增肥,One,-240.00,TWD,鹹水雞
2022-08-31 00:00:00,補給,Two,10000.00,TWD,From Kryptonite 20221024
2022-09-01 00:00:00,五金,One,-399.00,TWD,雨傘
2022-09-01 00:00:00,增肥,One,-45.00,TWD,早餐
2022-09-01 00:00:00,有益,One,-990.00,TWD,AWS certification course 
2022-09-01 00:00:00,增肥,One,-205.00,TWD,麥噹噹
2022-09-01 00:00:00,增肥,One,-58.00,TWD,711
2022-09-01 00:00:00,屋伯,One,-163.00,TWD,
2022-09-01 00:00:00,一起,One,-25.00,TWD,
2022-09-01 00:00:00,帳單,借錢,-2177.00,TWD,年度調帳
2022-09-01 00:00:00,賭博,虛幣,-10001.00,TWD,年度調帳
2022-09-01 00:00:00,賭博,美股,-1659.62,USD,年度調帳
2022-09-01 00:00:00,帳單,One,-2230.00,TWD,年度調帳
2022-09-02 00:00:00,五金,One,-199.00,TWD,雨傘
2022-09-02 00:00:00,一起,One,-30.00,TWD,
2022-09-02 00:00:00,增肥,One,-90.00,TWD,中餐
2022-09-02 00:00:00,一起,One,-25.00,TWD,
2022-09-03 00:00:00,孝親,One,-5000.00,TWD,
2022-09-03 00:00:00,一起,One,-25.00,TWD,
2022-09-03 00:00:00,一起,One,-30.00,TWD,
2022-09-03 00:00:00,增肥,One,-260.00,TWD,山豬蛋餅
2022-09-03 00:00:00,增肥,Two,-130.00,TWD,起司冰淇淋
2022-09-03 00:00:00,該死,Two,-787.00,TWD,看電影
2022-09-03 00:00:00,增肥,Two,-95.00,TWD,黑沃咖啡
2022-09-03 00:00:00,增肥,One,-25.00,TWD,
2022-09-03 00:00:00,增肥,One,-125.00,TWD,八方雲集
2022-09-04 00:00:00,增肥,One,-180.00,TWD,麥登登
2022-09-05 00:00:00,增肥,One,-90.00,TWD,中餐
2022-09-05 00:00:00,增肥,One,-75.00,TWD,五銅號
2022-09-05 00:00:00,增肥,One,-250.00,TWD,鹹水雞
2022-09-05 00:00:00,增肥,Two,-118.00,TWD,711
2022-09-05 00:00:00,一起,One,-30.00,TWD,
2022-09-06 00:00:00,增肥,One,-155.00,TWD,Starbucks
2022-09-06 00:00:00,增肥,One,-135.00,TWD,中餐
2022-09-06 00:00:00,一起,One,-30.00,TWD,
2022-09-06 00:00:00,一起,One,-30.00,TWD,
2022-09-07 00:00:00,該死,One,-2640.00,TWD,跑跑卡丁車
2022-09-07 00:00:00,寶包,One,-539.00,TWD,衣服
2022-09-07 00:00:00,增肥,One,-120.00,TWD,中餐
2022-09-07 00:00:00,增肥,One,-188.00,TWD,麥噹噹
2022-09-08 00:00:00,熊仔,One,-1412.00,TWD,月餅
2022-09-08 00:00:00,五金,One,-1193.00,TWD,IKEA
2022-09-08 00:00:00,增肥,Two,-65.00,TWD,五銅號
2022-09-08 00:00:00,增肥,One,-65.00,TWD,私藏紅茶
2022-09-08 00:00:00,增肥,One,-189.00,TWD,IKEA
2022-09-08 00:00:00,增肥,One,-349.00,TWD,IKEA
2022-09-08 11:31:11,增肥,One,-135.00,TWD,中餐
2022-09-09 00:00:00,汽啪,Two,-45.00,TWD,
2022-09-09 00:00:00,該死,Two,-25.00,TWD,迷迭香種子
2022-09-09 00:00:00,五金,Two,-700.00,TWD,花盆
2022-09-09 00:00:00,該死,Two,-400.00,TWD,花花
2022-09-09 00:00:00,一起,One,-5.00,TWD,
2022-09-09 00:00:00,汽暖,Two,-894.00,TWD,
2022-09-09 00:00:00,補給,Two,100.00,TWD,From Kryptonite
2022-09-09 00:00:00,增肥,Two,-290.00,TWD,青菜水果
2022-09-09 00:00:00,五金,One,-350.00,TWD,胎壓偵測器電池
2022-09-09 00:00:00,五金,Two,-554.00,TWD,刀子、磨刀石、洗衣粉
2022-09-09 00:00:00,增肥,One,-250.00,TWD,鹹水雞
2022-09-09 00:00:00,增肥,One,-45.00,TWD,可不可紅茶
2022-09-09 00:00:00,一起,One,-5.00,TWD,
2022-09-09 00:00:00,一起,One,-15.00,TWD,
2022-09-10 00:00:00,增肥,One,-45.00,TWD,711
2022-09-11 00:00:00,一起,One,-25.00,TWD,
2022-09-11 00:00:00,頭暈,Two,-780.00,TWD,
2022-09-11 00:00:00,增肥,Two,-25.00,TWD,711
2022-09-11 06:00:00,保險,One,-2844.00,TWD,
2022-09-12 00:00:00,五金,Two,-292.00,TWD,沙發袋
2022-09-12 00:00:00,一起,One,-30.00,TWD,
2022-09-12 00:00:00,增肥,One,-90.00,TWD,中餐
2022-09-12 00:00:00,五金,One,-5000.00,TWD,MAC
2022-09-12 00:00:00,一起,One,-32.00,TWD,
2022-09-12 00:00:00,增肥,One,-30.00,TWD,喝的
2022-09-12 00:00:00,熊仔,One,-55.00,TWD,711
2022-09-13 00:00:00,增肥,One,-20.00,TWD,711
2022-09-13 00:00:00,增肥,One,-165.00,TWD,中餐
2022-09-13 00:00:00,增肥,One,-125.00,TWD,一沐日
2022-09-13 00:00:00,寶包,One,-110.00,TWD,牛肉河粉
2022-09-13 00:00:00,一起,One,-30.00,TWD,
2022-09-13 00:00:00,一起,One,-15.00,TWD,
2022-09-13 00:00:00,五金,One,-90.00,TWD,iCloud
2022-09-14 00:00:00,增肥,One,-160.00,TWD,中餐
2022-09-14 00:00:00,一起,One,-15.00,TWD,
2022-09-14 00:00:00,該死,One,-56.00,TWD,Truman
2022-09-14 00:00:00,增肥,Two,-1163.00,TWD,烤肉
2022-09-14 00:00:00,補給,Two,1163.00,TWD,From Kryptonite
2022-09-14 00:00:00,增肥,Two,-120.00,TWD,約翰紅茶
2022-09-14 00:00:00,增肥,One,-125.00,TWD,飲料
2022-09-14 00:00:00,增肥,Two,-270.00,TWD,黃記滷肉飯
2022-09-14 00:00:00,一起,One,-5.00,TWD,
2022-09-14 00:00:00,增肥,One,-120.00,TWD,Uber Eats
2022-09-14 14:24:01,一起,One,-15.00,TWD,
2022-09-15 00:00:00,增肥,One,-125.00,TWD,中餐
2022-09-15 00:00:00,增肥,One,-45.00,TWD,可不可紅茶
2022-09-15 00:00:00,增肥,Two,-70.00,TWD,迷客夏
2022-09-15 00:00:00,增肥,Two,-200.00,TWD,鹹水雞
2022-09-15 00:00:00,講話,One,-525.00,TWD,
2022-09-16 00:00:00,增肥,One,-145.00,TWD,萬波
2022-09-16 00:00:00,增肥,One,-90.00,TWD,四海遊龍
2022-09-16 00:00:00,寶包,One,-96.00,TWD,711
2022-09-16 00:00:00,增肥,Two,-879.00,TWD,雞湯大叔
2022-09-16 00:00:00,汽啪,Two,-100.00,TWD,
2022-09-17 00:00:00,增肥,Two,-206.00,TWD,麥噹噹
2022-09-17 00:00:00,增肥,One,-65.00,TWD,50嵐
2022-09-17 00:00:00,增肥,Two,-590.00,TWD,十一街
2022-09-17 00:00:00,該死,Two,-1360.00,TWD,岩盤浴
2022-09-18 00:00:00,汽暖,Two,-891.00,TWD,
2022-09-18 00:00:00,增肥,Two,-295.00,TWD,酸辣粉
2022-09-18 00:00:00,寶包,One,-1577.00,TWD,康是美
2022-09-20 00:00:00,汽啪,Two,-20.00,TWD,
2022-09-20 00:00:00,增肥,One,-105.00,TWD,中餐
2022-09-20 00:00:00,增肥,One,-20.00,TWD,711
2022-09-20 00:00:00,機暖,One,-243.00,TWD,
2022-09-20 00:00:00,增肥,One,-39.00,TWD,711
2022-09-20 00:00:00,增肥,Two,-320.00,TWD,晚餐
2022-09-20 00:00:00,熊仔,One,-20920.00,TWD,包包
2022-09-21 00:00:00,增肥,One,-125.00,TWD,中餐
2022-09-21 00:00:00,增肥,Two,-325.00,TWD,雞湯牛肉麵
2022-09-21 00:00:00,補給,Two,500.00,TWD,From Kryptonite
2022-09-21 00:00:00,增肥,One,-65.00,TWD,飲料
2022-09-22 00:00:00,苦口,One,-200.00,TWD,耳鼻喉科
2022-09-22 00:00:00,該死,One,-100.00,TWD,跑跑卡丁車
2022-09-22 00:00:00,補給,One,11000.00,TWD,賣MAC mini
2022-09-22 00:00:00,補給,One,4000.00,TWD,From Kryptonite for 包包
2022-09-23 00:00:00,增肥,One,-28.00,TWD,711
2022-09-24 00:00:00,增肥,Two,-230.00,TWD,早餐
2022-09-25 00:00:00,增肥,Two,-49.00,TWD,711
2022-09-25 00:00:00,增肥,Two,-70.00,TWD,鶴茶樓
2022-09-25 00:00:00,增肥,Two,-325.00,TWD,麥噹噹
2022-09-25 00:00:00,增肥,Two,-220.00,TWD,麥登登
2022-09-25 00:00:00,增肥,Two,-305.00,TWD,玖伍牛肉麵
2022-09-25 00:00:00,增肥,Two,-75.00,TWD,龜記
2022-09-26 00:00:00,增肥,One,-130.00,TWD,麥登登
2022-09-26 00:00:00,增肥,Two,-29.00,TWD,711
2022-09-26 00:00:00,增肥,Two,-250.00,TWD,鹹水雞
2022-09-27 00:00:00,增肥,One,-205.00,TWD,麥噹噹
2022-09-27 00:00:00,寶包,One,-521.00,TWD,Uber Eats
2022-09-28 00:00:00,增肥,One,-314.00,TWD,麥噹噹
2022-09-28 00:00:00,增肥,One,-241.00,TWD,Uber Eats
2022-09-28 00:00:00,一起,One,-5.00,TWD,
2022-09-28 00:00:00,增肥,Two,-300.00,TWD,河粉
2022-09-28 00:00:00,增肥,One,-190.00,TWD,中餐
2022-09-28 00:00:00,霧狀,One,-800.00,TWD,電子菸
2022-09-28 00:00:00,五金,One,-249.00,TWD,聽診器
2022-09-29 00:00:00,增肥,One,-35.00,TWD,711
2022-09-29 00:00:00,增肥,One,-32.00,TWD,711
2022-09-29 00:00:00,增肥,One,-90.00,TWD,中餐
2022-09-29 00:00:00,機啪,One,-15.00,TWD,
2022-09-29 00:00:00,增肥,Two,-315.00,TWD,清粥小菜
2022-09-29 00:00:00,增肥,Two,-89.00,TWD,711
2022-09-29 00:00:00,增肥,Two,-60.00,TWD,鶴茶樓
2022-09-30 00:00:00,增肥,One,-49.00,TWD,711
2022-09-30 00:00:00,增肥,Two,-1502.00,TWD,雞家莊
2022-09-30 00:00:00,增肥,One,-205.00,TWD,麥噹噹
2022-09-30 00:00:00,補給,Two,10000.00,TWD,From Kryptonite 20221024
2022-09-30 00:00:00,薪資,One,83708.00,TWD,
2022-09-30 00:00:00,賭博,台股,185.00,TWD,
2022-10-01 00:00:00,增肥,Two,-144.00,TWD,豐盛號
2022-10-01 00:00:00,增肥,Two,-130.00,TWD,山豬蛋餅
2022-10-01 00:00:00,五金,Two,-200.00,TWD,防曬乳
2022-10-01 00:00:00,一起,One,-5.00,TWD,
2022-10-01 00:00:00,帳單,借錢,-2177.00,TWD,年度調帳
2022-10-01 00:00:00,賭博,虛幣,-10001.00,TWD,年度調帳
2022-10-01 00:00:00,賭博,美股,-1659.62,USD,年度調帳
2022-10-01 00:00:00,帳單,One,-2230.00,TWD,年度調帳
2022-10-02 00:00:00,增肥,Two,-73.00,TWD,711
2022-10-02 00:00:00,增肥,Two,-155.00,TWD,鹹酥雞
2022-10-02 00:00:00,一起,One,-20.00,TWD,
2022-10-02 00:00:00,增肥,One,-170.00,TWD,麥登登
